162,T1098.004,Persistence,0.0,0.0,0.0,0.0,0.0,0.0,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.0
163,T1098.005,Persistence,0.0,0.012526431305371911,0.015138781081876823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3289312384572147
164,T1102,Command and Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
165,T1102.001,Command and Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
166,T1102.002,Command and Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
167,T1102.003,Command and Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
168,T1104,Command and Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
169,T1105,Command and Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
170,T1106,Execution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
171,T1110,Credential Access,0.0,0.012526431305371911,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.033451995396268835,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
172,T1110.001,Credential Access,0.0,0.012526431305371911,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.033451995396268835,0.04130510425309815,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
173,T1110.002,Credential Access,0.0,0.012526431305371911,0.0,0.0,0.02279382243515966,0.0,0.0,0.06208077942239233,0.23072722892856187,0.23137496319691658,0.3289312384572147
174,T1110.003,Credential Access,0.0,0.012526431305371911,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.033451995396268835,0.04130510425309815,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
175,T1110.004,Credential Access,0.0,0.012526431305371911,0.015138781081876823,0.020893445036267767,0.02279382243515966,0.033451995396268835,0.04130510425309815,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
176,T1111,Credential Access,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23072722892856187,0.23137496319691658,0.3289312384572147
